minutes_remaining,period,playoffs,shot_distance,lat_quadra,lon_quadra
5,4,False,25,-0.2530000000000001,0.007000000000005002
0,2,False,26,-0.2149999999999963,-0.1529999999999916
0,2,False,37,-0.37299999999999756,0.007000000000005002
0,3,False,24,-0.24099999999999966,0.06400000000000716
1,4,False,26,-0.2190000000000012,-0.14099999999999113
0,2,False,25,-0.21699999999999875,0.1360000000000099
5,1,False,25,-0.2430000000000021,0.060000000000002274
6,4,False,24,-0.24099999999999966,0.016000000000005343
2,4,False,25,-0.15800000000000125,0.20100000000000762
0,4,False,29,-0.22999999999999687,-0.1910000000000025
11,3,False,27,-0.24099999999999966,-0.13400000000000034
1,4,False,26,-0.2220000000000013,0.13800000000000523
3,4,False,25,-0.2190000000000012,0.1360000000000099
2,4,False,24,-0.2469999999999999,-0.018000000000000682
2,4,False,25,-0.1980000000000004,-0.15699999999999648
1,4,False,25,-0.2359999999999971,0.0870000000000033
0,4,False,25,-0.2359999999999971,0.10000000000000853
0,4,False,27,-0.2640000000000029,-0.08799999999999386
0,4,False,40,-0.35600000000000165,0.1839999999999975
5,1,False,25,-0.25500000000000256,-0.013999999999995794
0,4,False,23,-0.027999999999998693,0.2330000000000041
0,4,False,24,-0.134999999999998,0.20300000000000296
1,1,False,26,-0.2530000000000001,-0.07500000000000284
0,1,False,29,-0.29299999999999926,-0.04800000000000182
0,3,False,25,-0.19400000000000261,-0.1700000000000017
0,1,False,25,-0.134999999999998,-0.21399999999999864
0,2,False,24,-0.18599999999999994,0.15900000000000603
3,2,False,22,-0.012999999999998124,0.2220000000000084
0,5,False,24,-0.18999999999999773,-0.15500000000000114
8,2,False,26,-0.25500000000000256,0.06400000000000716
0,2,False,25,-0.1629999999999967,0.1910000000000025
5,3,False,26,-0.17300000000000182,-0.19499999999999318
1,3,False,27,-0.2190000000000012,0.16899999999999693
0,2,False,24,-0.20300000000000296,0.14200000000001012
0,4,False,26,-0.25900000000000034,-0.054000000000002046
5,4,False,24,-0.20700000000000074,-0.13799999999999102
0,1,False,27,-0.2259999999999991,0.15000000000000568
5,3,False,26,-0.2359999999999971,-0.11099999999999
0,3,False,26,-0.25500000000000256,-0.057999999999992724
0,4,False,30,-0.3019999999999996,-0.06900000000000261
0,2,False,23,-0.027999999999998693,0.23499999999999943
0,1,False,32,-0.3290000000000006,-0.018000000000000682
5,1,False,24,-0.2149999999999963,0.11899999999999977
0,3,False,24,-0.2430000000000021,0.01100000000000989
5,3,False,27,-0.2190000000000012,-0.1700000000000017
0,4,False,27,-0.2569999999999979,-0.09799999999999898
7,2,False,27,-0.2640000000000029,-0.06300000000000239
0,1,False,37,-0.3269999999999982,0.1880000000000024
4,3,False,23,-0.2359999999999971,-0.03699999999999193
0,3,False,56,-0.5609999999999999,0.060000000000002274
7,4,False,24,-0.11399999999999721,0.21800000000000352
0,3,False,25,-0.21300000000000097,0.14400000000000546
5,4,False,26,-0.2640000000000029,0.016000000000005343
2,4,False,25,-0.25900000000000034,0.018000000000000682
9,1,False,25,-0.22399999999999665,-0.1280000000000001
6,1,False,28,-0.2680000000000007,0.09600000000000364
9,4,False,22,-0.05700000000000216,0.2220000000000084
3,2,False,24,-0.1839999999999975,-0.16799999999999216
5,2,False,26,-0.18599999999999994,-0.18500000000000227
3,4,False,28,-0.2530000000000001,0.12300000000000466
0,4,False,27,-0.20700000000000074,0.1740000000000066
10,1,False,25,-0.2049999999999983,0.14400000000000546
0,2,False,43,-0.43200000000000216,0.020000000000010232
0,4,False,24,-0.003999999999997783,-0.24399999999999977
3,4,False,26,-0.2640000000000029,-0.003999999999990678
1,3,False,25,-0.2359999999999971,0.0940000000000083
4,4,False,26,-0.2569999999999979,-0.04200000000000159
2,4,False,25,-0.2530000000000001,-0.012000000000000455
1,3,False,26,-0.26599999999999824,-0.003999999999990678
3,4,False,25,-0.14999999999999858,-0.20199999999999818
0,3,False,35,-0.2950000000000017,0.1910000000000025
6,1,False,25,-0.2220000000000013,0.125
11,2,False,26,-0.2680000000000007,-0.022999999999996135
6,3,False,25,-0.1839999999999975,0.17799999999999727
0,3,False,27,-0.2190000000000012,0.1740000000000066
9,4,False,26,-0.25900000000000034,0.054000000000002046
4,1,False,25,-0.20900000000000318,0.14200000000001012
3,4,False,28,-0.17300000000000182,-0.22099999999998943
8,4,False,27,-0.2530000000000001,-0.10099999999999909
0,1,False,24,-0.125,-0.2120000000000033
1,6,False,24,-0.1559999999999988,-0.18500000000000227
5,1,False,25,-0.1980000000000004,0.15900000000000603
2,3,False,22,0.0,0.2220000000000084
1,3,False,26,-0.23199999999999932,-0.13400000000000034
9,1,False,24,-0.125,0.21000000000000796
7,1,False,26,-0.2220000000000013,-0.14099999999999113
1,4,False,25,-0.18900000000000006,0.1670000000000016
0,4,False,26,-0.14300000000000068,-0.2219999999999942
3,1,False,24,-0.24199999999999733,0.049000000000006594
9,2,False,24,-0.18099999999999739,0.1629999999999967
3,2,False,24,-0.14999999999999858,0.1950000000000074
0,2,False,24,-0.17300000000000182,-0.17199999999999704
1,3,False,25,-0.22699999999999676,0.12000000000000455
0,3,False,26,-0.1529999999999987,-0.21399999999999864
0,3,False,27,-0.19200000000000017,-0.19899999999999807
3,2,False,26,-0.25,-0.09899999999998954
2,1,False,25,-0.18599999999999994,-0.16899999999999693
3,3,False,24,-0.06400000000000006,0.2330000000000041
6,4,False,26,-0.259999999999998,-0.021000000000000796
4,4,False,27,-0.25800000000000267,0.09799999999999898
1,4,False,25,-0.2469999999999999,0.03900000000000148
2,5,False,27,-0.2289999999999992,-0.15099999999999625
8,1,False,23,0.011000000000002785,0.23199999999999932
0,1,False,24,-0.21399999999999864,-0.12599999999999056
0,1,False,55,-0.5489999999999995,0.06400000000000716
0,2,False,38,-0.357999999999997,0.15100000000001046
8,3,False,26,-0.2289999999999992,0.13100000000000023
0,3,False,25,-0.2569999999999979,-0.006000000000000227
7,4,False,28,-0.2289999999999992,-0.16799999999999216
3,4,False,25,-0.25500000000000256,0.016000000000005343
0,5,False,25,-0.19599999999999795,-0.15800000000000125
0,3,False,25,-0.2289999999999992,0.12000000000000455
0,1,False,28,-0.17300000000000182,0.22500000000000853
0,3,False,26,-0.11699999999999733,0.23499999999999943
1,4,False,22,0.005000000000002558,0.22800000000000864
2,3,False,24,-0.12199999999999989,-0.20999999999999375
3,4,False,24,-0.19400000000000261,0.1560000000000059
0,4,False,24,-0.1739999999999995,-0.17900000000000205
8,1,False,27,-0.2629999999999981,-0.0660000000000025
9,2,False,24,-0.1599999999999966,0.18900000000000716
0,3,False,26,-0.21399999999999864,-0.15399999999999636
7,1,False,26,-0.20600000000000307,-0.16100000000000136
10,3,False,27,-0.19400000000000261,-0.18899999999999295
2,4,False,23,0.015999999999998238,0.23499999999999943
6,1,False,25,-0.1869999999999976,-0.16599999999999682
6,3,False,26,-0.19400000000000261,0.17600000000000193
11,4,False,24,-0.2289999999999992,0.0870000000000033
1,4,False,24,-0.20900000000000318,0.13500000000000512
0,1,False,22,0.011000000000002785,0.22700000000000387
0,2,False,43,-0.3960000000000008,-0.17399999999999238
9,4,False,25,-0.19200000000000017,-0.17099999999999227
8,4,False,23,-0.06099999999999994,-0.22499999999999432
1,4,False,24,-0.2220000000000013,0.10500000000000398
0,4,False,27,-0.2430000000000021,0.12300000000000466
6,3,False,25,-0.14999999999999858,0.2049999999999983
0,3,False,51,-0.5009999999999977,-0.117999999999995
6,3,False,24,-0.22500000000000142,0.09199999999999875
0,4,False,22,0.0030000000000001137,0.22299999999999898
8,1,False,27,-0.19200000000000017,0.20199999999999818
4,4,False,25,-0.2430000000000021,0.0799999999999983
2,4,False,23,0.01899999999999835,-0.23799999999999955
3,4,False,24,-0.18099999999999739,0.16599999999999682
5,4,False,22,0.0,0.22700000000000387
0,3,False,26,-0.2010000000000005,0.17900000000000205
0,3,False,68,-0.6509999999999962,-0.20699999999999363
5,4,False,25,-0.2430000000000021,0.08899999999999864
0,4,False,27,-0.2610000000000028,0.08899999999999864
0,5,False,24,0.0030000000000001137,-0.24099999999999966
4,1,False,24,-0.18900000000000006,0.16100000000000136
0,2,False,25,-0.20900000000000318,-0.15099999999999625
10,4,False,25,-0.14800000000000324,-0.20900000000000318
4,4,False,25,-0.25200000000000244,-0.006000000000000227
0,2,False,39,-0.3960000000000008,0.018000000000000682
5,3,False,25,-0.17799999999999727,0.17600000000000193
0,3,False,24,-0.14999999999999858,0.19400000000000261
0,1,False,31,-0.24799999999999756,0.20000000000000284
0,1,False,38,-0.36999999999999744,-0.12299999999999045
10,2,False,24,-0.19400000000000261,0.15400000000001057
0,2,False,25,-0.2530000000000001,0.01300000000000523
1,3,False,24,-0.16899999999999693,-0.17099999999999227
0,3,False,41,-0.3960000000000008,0.1280000000000001
2,4,False,25,-0.25200000000000244,-0.04399999999999693
0,4,False,25,-0.240000000000002,-0.07200000000000273
0,4,False,24,-0.21999999999999886,0.1150000000000091
8,1,False,25,-0.24199999999999733,-0.07899999999999352
4,3,False,24,-0.045000000000001705,-0.23699999999999477
9,4,False,26,-0.19400000000000261,-0.1769999999999925
6,4,False,26,-0.2220000000000013,-0.1490000000000009
1,4,False,25,-0.16899999999999693,0.19700000000000273
0,1,False,38,-0.33899999999999864,0.18099999999999739
5,2,False,24,-0.24199999999999733,-0.0519999999999925
3,2,False,26,-0.22999999999999687,0.125
2,2,False,25,-0.22699999999999676,0.11800000000000921
2,2,False,26,-0.24499999999999744,-0.09899999999998954
0,2,False,24,-0.20700000000000074,0.1360000000000099
9,3,False,24,-0.2120000000000033,-0.13100000000000023
7,3,False,24,-0.21399999999999864,-0.12599999999999056
6,3,False,25,-0.232999999999997,-0.09899999999998954
5,3,False,23,0.0030000000000001137,-0.23199999999999932
3,3,False,24,-0.21699999999999875,0.12100000000000932
2,3,False,25,-0.2430000000000021,0.08899999999999864
7,4,False,25,-0.24499999999999744,0.07500000000000284
5,1,False,25,-0.1559999999999988,0.19700000000000273
4,2,False,22,0.009000000000000341,0.22700000000000387
7,3,False,25,-0.18900000000000006,-0.17099999999999227
7,3,False,24,-0.21399999999999864,0.12000000000000455
10,2,False,23,-0.23700000000000188,-0.036000000000001364
9,2,False,22,-0.0030000000000001137,0.22500000000000853
1,2,False,24,-0.06099999999999994,0.2360000000000042
11,1,False,25,-0.17900000000000205,-0.17600000000000193
10,1,False,24,-0.20600000000000307,-0.14000000000000057
6,1,False,25,-0.25,0.055999999999997385
0,1,False,26,-0.20400000000000063,-0.17199999999999704
0,2,False,24,-0.2469999999999999,0.010000000000005116
0,5,False,26,-0.23199999999999932,-0.11999999999999034
3,2,False,24,-0.2289999999999992,0.09199999999999875
5,4,False,23,-0.030000000000001137,-0.23299999999998988
4,1,False,25,-0.240000000000002,-0.07099999999999795
1,1,False,25,-0.18599999999999994,-0.17199999999999704
1,2,False,24,-0.2430000000000021,0.0030000000000001137
0,4,False,25,-0.22699999999999676,0.12000000000000455
0,4,False,26,-0.23799999999999955,0.10800000000000409
0,2,False,25,-0.21699999999999875,0.13100000000000023
4,4,False,22,-0.008000000000002672,0.22299999999999898
4,1,False,24,-0.14099999999999824,-0.19700000000000273
0,1,False,47,-0.46699999999999875,-0.06900000000000261
3,3,False,25,-0.17300000000000182,-0.18899999999999295
10,4,False,26,-0.16899999999999693,0.19899999999999807
0,3,False,37,-0.3399999999999963,0.16599999999999682
9,4,False,24,-0.1839999999999975,-0.1629999999999967
6,4,False,26,-0.1910000000000025,-0.18099999999999739
10,1,False,25,-0.21999999999999886,-0.12599999999999056
0,1,False,24,-0.2289999999999992,-0.09399999999999409
10,2,False,25,-0.1839999999999975,-0.17199999999999704
5,4,False,23,-0.054000000000002046,-0.23299999999998988
1,4,False,24,-0.17900000000000205,0.16599999999999682
4,3,False,24,-0.2430000000000021,0.05100000000000193
1,3,False,26,-0.20900000000000318,-0.15800000000000125
9,1,False,25,-0.240000000000002,0.09199999999999875
7,3,False,25,-0.25200000000000244,0.02600000000001046
0,3,False,25,-0.24499999999999744,0.08500000000000796
6,2,False,27,-0.2220000000000013,0.16400000000000148
4,2,False,24,-0.1739999999999995,0.17100000000000648
1,2,False,25,-0.2530000000000001,0.0010000000000047748
5,3,False,25,-0.17600000000000193,0.18900000000000716
2,3,False,23,-0.0030000000000001137,0.23199999999999932
6,1,False,25,-0.22399999999999665,0.11299999999999955
2,3,False,24,-0.1599999999999966,-0.1910000000000025
3,2,False,27,-0.22500000000000142,0.15100000000001046
0,2,False,26,-0.232999999999997,-0.12999999999999545
2,4,False,22,-0.00999999999999801,-0.22699999999998965
2,4,False,26,-0.12700000000000244,0.22700000000000387
0,4,False,24,-0.2469999999999999,0.03300000000000125
9,2,False,24,-0.1739999999999995,-0.17199999999999704
8,2,False,24,-0.16599999999999682,-0.18099999999999739
10,4,False,25,-0.1869999999999976,-0.17099999999999227
3,4,False,25,-0.22399999999999665,-0.11999999999999034
0,4,False,24,-0.2220000000000013,0.10999999999999943
0,6,False,25,-0.25,-0.018000000000000682
10,1,False,24,-0.20400000000000063,-0.1349999999999909
6,1,False,24,-0.20400000000000063,-0.13799999999999102
3,3,False,24,-0.2010000000000005,0.1460000000000008
0,3,False,25,-0.25500000000000256,-0.012999999999991019
6,4,False,25,-0.2569999999999979,-0.02599999999999625
11,1,False,24,-0.1599999999999966,-0.1910000000000025
0,1,False,64,-0.6259999999999977,0.14300000000000068
4,2,False,24,-0.23499999999999943,-0.07399999999999807
4,4,False,24,-0.08200000000000074,0.23199999999999932
3,4,False,25,-0.19400000000000261,0.15900000000000603
2,4,False,24,-0.22999999999999687,0.0799999999999983
11,1,False,25,-0.2149999999999963,-0.14000000000000057
8,1,False,25,-0.10900000000000176,0.22700000000000387
5,3,False,25,-0.2430000000000021,0.09000000000000341
1,3,False,26,-0.25800000000000267,0.06700000000000728
0,3,False,26,-0.2569999999999979,-0.0660000000000025
6,2,False,25,-0.2530000000000001,0.0010000000000047748
2,2,False,24,-0.1910000000000025,-0.15800000000000125
10,3,False,24,-0.22699999999999676,-0.0969999999999942
9,4,False,25,-0.24499999999999744,-0.06399999999999295
5,4,False,23,-0.06400000000000006,-0.22999999999998977
4,2,False,27,-0.2700000000000031,0.005000000000009663
1,1,False,26,-0.240000000000002,0.10500000000000398
10,2,False,26,-0.1599999999999966,0.21000000000000796
9,2,False,24,-0.16400000000000148,-0.18599999999999284
11,2,False,25,-0.17199999999999704,-0.19199999999999307
4,2,False,25,-0.24799999999999756,0.06700000000000728
8,3,False,25,-0.25800000000000267,-0.015000000000000568
7,4,False,25,-0.14500000000000313,0.2120000000000033
6,4,False,24,-0.24499999999999744,0.005000000000009663
6,4,False,28,-0.2190000000000012,0.17600000000000193
5,4,False,25,-0.13799999999999812,0.21800000000000352
1,4,False,24,-0.232999999999997,-0.08499999999999375
0,3,False,28,-0.232999999999997,0.16400000000000148
2,4,False,25,-0.23799999999999955,-0.10199999999998965
1,1,False,25,-0.20400000000000063,0.15800000000000125
0,3,False,24,-0.22999999999999687,-0.09499999999999886
8,4,False,25,-0.25500000000000256,0.03900000000000148
1,1,False,27,-0.2779999999999987,0.010000000000005116
4,2,False,24,-0.10699999999999932,0.2220000000000084
2,2,False,26,-0.19700000000000273,0.17199999999999704
0,3,False,25,-0.18099999999999739,-0.17600000000000193
1,4,False,25,-0.18299999999999983,0.17100000000000648
9,1,False,25,-0.23199999999999932,-0.10999999999999943
8,1,False,26,-0.25,0.09799999999999898
0,1,False,27,-0.1910000000000025,-0.19199999999999307
5,3,False,25,-0.25200000000000244,-0.015999999999991132
0,2,False,25,-0.1529999999999987,-0.2049999999999983
11,4,False,26,-0.11399999999999721,0.23499999999999943
11,3,False,26,-0.2680000000000007,-0.022999999999996135
1,1,False,26,-0.20900000000000318,-0.15800000000000125
10,3,False,23,-0.00999999999999801,0.23499999999999943
8,4,False,24,-0.20199999999999818,-0.14099999999999113
0,4,False,27,-0.2530000000000001,0.10000000000000853
0,4,False,25,-0.2469999999999999,-0.042999999999992156
11,1,False,25,-0.22399999999999665,0.13100000000000023
10,2,False,26,-0.2530000000000001,-0.06099999999999284
10,2,False,37,-0.31700000000000017,0.19700000000000273
6,4,False,23,-0.008000000000002672,0.23199999999999932
1,4,False,24,-0.22699999999999676,0.10200000000000387
0,4,False,23,-0.04299999999999926,-0.22699999999998965
8,1,False,26,-0.26599999999999824,-0.0049999999999954525
0,1,False,41,-0.41100000000000136,-0.0309999999999917
7,4,False,25,-0.2149999999999963,-0.13299999999999557
5,4,False,25,-0.14999999999999858,0.20900000000000318
4,4,False,24,-0.14000000000000057,0.20199999999999818
4,2,False,25,-0.22699999999999676,0.1150000000000091
6,1,False,25,-0.240000000000002,0.0940000000000083
2,1,False,25,-0.19899999999999807,0.1629999999999967
0,1,False,27,-0.25200000000000244,-0.10299999999999443
11,2,False,26,-0.22500000000000142,0.13500000000000512
10,2,False,23,-0.04099999999999682,-0.23499999999999943
9,2,False,26,-0.20900000000000318,-0.15800000000000125
5,2,False,24,-0.2149999999999963,-0.12599999999999056
5,2,False,27,-0.23499999999999943,0.13300000000000978
4,2,False,26,-0.19700000000000273,0.1770000000000067
1,2,False,26,-0.22999999999999687,0.14000000000000057
6,3,False,26,-0.24499999999999744,0.11299999999999955
4,3,False,26,-0.1869999999999976,-0.19400000000000261
0,1,False,25,-0.25,0.05700000000000216
